IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,41325812,9999.995,747.6559,7120.4175,-0.051662326,-0.69015163,3.4786067,0.03202629,0.3533173,42.800323,0.018085275,-0.0027501397,-0.057991613,-1.2224567,0.032449894,0.0039027582,0.4716252,0.28027782,0.49699467,0.37524673,-0.00352135,-0.003800074,0.23550804,0.2343678,142.45134,142.45836,145.61043,145.63007,0,0,0,0,0,0,0,0,0,0,0,0,0.01331321,-0.01572503,-0.0014568075,-0.0030047777,0.013771037,0.016177673,0.23551255,0.23438707,-0.00808771,-0.016883343,0.0029640049,-0.0044027567,87,3,11,1,6,1907.7037,225.09767,1766.1472,42.801792,234622.34,314.713,193.58733,210.32996,228.09372,228.09372,0,1,10919.253,78.912254,78.912254,66.8335,149.74686,1,1,255,0,0,0,4,0,207,0
True,41325921,9999.995,747.6559,7159.5137,-0.100141525,0.19958448,3.453282,0.034267426,0.35995275,43.143208,-0.026187055,-0.0019443752,-0.052741814,-1.222662,0.032012682,-0.0016649668,0.58383346,0.4009904,0.40211612,0.28685555,-0.002954845,-0.0031595684,0.20149066,0.19913666,143.66675,143.67183,146.41994,146.41968,0,0,0,0,0,0,0,0,0,0,0,0,0.011877953,-0.01710274,-0.0017343337,-0.0047153714,0.01223997,0.017392142,0.20149812,0.19919248,-0.0029298514,-0.011334568,-0.0027769357,-0.009751156,87,3,11,1,6,1903.6622,224.99321,1767.6178,43.144722,235150.19,313.6754,192.53625,208.99428,225.76562,225.76562,0,1,10926.878,78.912254,78.912254,66.93361,149.84697,1,1,255,0,0,0,4,0,210,0
True,41326046,9999.995,747.6559,7247.221,0.01853156,-0.20074627,3.3597264,0.03438759,0.3620062,43.58434,0.013771867,-0.0012255902,-0.05075063,-1.222803,0.031982023,-0.008120372,0.50123835,0.3312033,0.529919,0.4451093,-0.0031876815,-0.0037107498,0.23085365,0.22550778,145.07538,145.07259,148.23453,148.19246,0,0,0,0,0,0,0,0,0,0,0,0,0.011347581,-0.017199967,-0.0026468392,-0.0035102263,0.01178681,0.017595697,0.23086883,0.2255351,-0.0067264885,-0.01454246,0.0049562007,-0.00017549098,87,3,11,1,6,1898.2236,224.85916,1769.5962,43.58585,236299.03,311.43155,191.21468,207.31067,222.85431,222.85431,0,1,10937.164,78.912254,78.912254,67.06707,149.98045,1,1,255,0,0,0,4,0,215,0
True,41326156,9999.995,747.6559,7281.748,0.17901051,0.8380917,3.3375423,0.048501015,0.3746386,43.918823,-0.053020637,0.00454976,-0.05347775,-1.222797,0.030319616,-0.013714299,0.57378286,0.39602345,0.41491508,0.28427592,-0.0037328724,-0.0036281946,0.18503268,0.18908206,146.29156,146.27151,148.8998,148.93942,0,0,0,0,0,0,0,0,0,0,0,0,0.030296497,0.00032091228,-0.0032500932,-0.0060805636,0.030525597,0.0036423593,0.18506123,0.18917981,-0.003391847,-0.011562884,-0.0020024925,-0.009907246,87,3,11,1,6,1894.1086,224.75719,1771.0933,43.920444,236684.06,310.41095,190.28998,206.12326,220.81624,220.81624,0,1,10944.947,78.912254,78.912254,67.167175,150.08057,1,1,255,0,0,0,4,3,218,0
True,41326250,9999.995,747.6559,7338.454,0.8910951,0.39866924,3.2427814,0.04727459,0.36253828,44.242016,0.04014858,0.039263293,-0.033512767,-1.2206169,0.028705092,-0.017691081,0.6370113,0.44227663,0.5536313,0.49532673,-0.0032808608,-0.0041122735,0.19720915,0.20313093,147.3133,147.12035,150.12888,150.02975,0,0,0,0,0,0,0,0,0,0,0,0,0.11225904,0.09028064,0.0032943052,0.002273826,0.112306975,0.090374246,0.19723666,0.20314366,-0.00048543513,-0.009436771,0.006390989,0.0028630793,87,3,11,1,6,1889.9639,224.6674,1772.607,44.243523,237381.55,309.0283,189.42346,204.99368,218.88458,218.88458,0,1,10952.789,78.912254,78.912254,67.26727,150.18068,1,1,255,0,0,0,4,17,222,0
True,41326343,9999.995,747.6559,7426.834,3.8897474,-0.92120457,3.125163,0.051789284,0.3769229,44.5438,0.0013215779,0.17909329,-0.026373701,-1.211154,0.0322643,-0.0204467,0.54769707,0.27350003,0.4461062,0.29721895,-0.0036586435,-0.0033172113,0.21400537,0.30607626,148.61542,147.79716,151.74599,152.02757,0,0,0,0,0,0,0,0,0,0,0,0,0.34900704,0.35579532,0.03803667,0.037751086,0.34902623,0.3558108,0.21735935,0.30839556,-0.0045909286,-0.017194897,-0.000115171075,-0.009124085,87,3,11,1,6,1885.7983,224.56711,1774.1523,44.545425,238245.4,306.36633,188.67117,203.96939,217.06659,217.06659,0,1,10960.703,78.912254,78.912254,67.36737,150.28079,1,1,255,0,0,0,4,58,225,0
True,41326484,9999.995,747.6559,7476.3535,7.7516756,0.6236166,3.0905638,-0.5710316,0.38822043,44.938435,-0.01501896,0.30327722,-0.02149055,-1.172363,0.031021722,-0.02153516,0.57908535,0.31973442,0.52363086,0.32052362,-0.0015437127,-0.0052944636,0.16402335,0.29577354,150.35564,148.89528,152.79268,153.00632,0,0,0,0,0,0,0,0,0,0,0,0,0.061578006,0.035329096,0.20735508,0.22104116,0.06159735,0.03572361,0.26438567,0.36924407,-0.0031481087,-0.015069649,0.0045757145,-0.0077139586,87,3,11,1,6,1880.2396,224.42952,1776.3329,44.943737,238730.22,304.9973,187.82774,202.75563,214.81673,214.81673,0,1,10971.319,78.912254,78.912254,67.50084,150.41428,1,1,255,0,0,0,4,0,226,0
True,41326593,9999.995,747.6559,7501.226,8.608892,1.1910105,3.372374,-0.66483116,0.37884748,45.246326,-0.011797106,0.13163619,-0.02659265,-1.1507719,0.028406022,-0.022029605,0.8264485,0.44697616,0.6100039,0.42204744,-0.0012911804,-0.011751228,0.15204696,0.22722659,150.9786,150.22499,153.28044,153.5359,0,0,0,0,0,0,0,0,0,0,0,0,0.1329065,0.11925817,0.18502446,0.1961703,0.13291277,0.119835734,0.23948346,0.3001911,0.008222394,-0.009220749,0.009801999,-0.0015709251,87,3,11,1,6,1876.0751,224.33586,1778.0732,45.252796,238945.39,304.20605,187.1301,201.80475,213.27603,213.27603,0,1,10979.346,78.912254,78.912254,67.60094,150.51439,1,1,255,0,0,0,4,0,226,0
True,41326687,9999.995,747.6559,7669.843,5.7933507,-2.3568063,2.8571577,-0.4382248,0.3815202,45.51689,0.07687328,0.06699551,-0.06942955,-1.1437718,0.035009846,-0.02724847,0.5935833,0.2241468,0.561154,0.29429206,-0.0029508518,-0.0047756573,0.34731096,0.43457383,151.5276,151.2014,156.51996,157.19316,0,0,0,0,0,0,0,0,0,0,0,0,0.27951628,0.26959124,0.13121407,0.13496228,0.27953187,0.26963353,0.37127084,0.4550486,-0.002481684,-0.01946351,0.0068461746,-0.009301186,87,3,11,1,6,1871.9127,224.23372,1779.894,45.5206,240270.22,299.35004,186.46494,200.90161,211.79794,211.79794,0,1,10987.421,78.912254,78.912254,67.70104,150.6145,1,1,255,0,0,0,4,25,223,0
True,41326781,9999.995,747.6559,7605.3774,6.634977,-0.13180616,3.4795222,-0.38660812,0.38351673,45.853233,-0.047523208,0.15252236,-0.075390786,-1.1298919,0.035797436,-0.03344839,0.8117395,0.36496615,0.5692399,0.3157436,-0.0021785381,-0.004542562,0.16039748,0.22754538,153.08867,152.3473,155.49274,155.58365,0,0,0,0,0,0,0,0,0,0,0,0,0.06543344,0.040723134,0.1318289,0.13676079,0.0654697,0.040975705,0.20762035,0.26548147,0.0075462684,-0.01299049,0.0073354393,-0.00800319,87,3,11,1,6,1867.749,224.10619,1781.7808,45.856464,239767.53,301.01187,185.8967,200.09567,210.42125,210.42125,0,1,10995.529,78.912254,78.912254,67.80114,150.71461,1,1,255,0,0,0,4,0,218,0
True,41326921,9999.995,747.6559,7685.4536,4.5644555,-0.16166049,3.0408044,-0.2428875,0.3816328,46.25601,0.03321207,0.035435602,-0.064766325,-1.1190795,0.035045043,-0.042472914,0.5935419,0.21830878,0.5206604,0.2778304,-0.0025966505,-0.00481784,0.20593922,0.23588827,154.03543,153.83865,157.08371,157.26796,0,0,0,0,0,0,0,0,0,0,0,0,0.06724771,0.040651683,0.07294917,0.0724621,0.067297824,0.04093618,0.21847779,0.24676716,-0.002483584,-0.019731864,0.0043959767,-0.010297254,87,3,11,1,6,1862.1907,223.9477,1784.4037,46.258217,240201.42,298.54633,185.06502,198.98477,208.65704,208.65704,0,1,11006.441,78.912254,78.912254,67.93461,150.8481,1,1,255,0,0,0,4,0,208,0
True,41327015,9999.995,747.6559,7730.4014,2.7836318,-0.468025,3.0629287,-0.100507736,0.3890078,46.562515,-0.0066038817,0.014917994,-0.08392699,-1.1168064,0.03688856,-0.049722675,0.74472183,0.4476122,0.5431613,0.33704808,-0.0024846778,-0.0036447044,0.20378655,0.21507348,155.06783,154.9811,158.06615,158.124,0,0,0,0,0,0,0,0,0,0,0,0,0.04055401,0.014579193,0.03653259,0.03532329,0.040630054,0.015027865,0.20703523,0.21795489,0.004465677,-0.009191513,0.005757466,-0.0067140907,87,3,11,1,6,1858.0084,223.81787,1786.4226,46.564247,240304.9,296.86115,184.4635,198.18752,207.41077,207.41077,0,1,11014.682,78.912254,78.912254,68.034706,150.94821,1,1,255,0,0,0,4,0,199,0
True,41327156,9999.995,747.6559,7790.4546,1.3152099,-0.15732697,2.9311304,0.030534744,0.4045986,46.9672,0.022965085,0.0030685707,-0.075772084,-1.1158742,0.036983684,-0.06075044,0.71020967,0.41760325,0.68916154,0.47727737,-0.0033249469,-0.00305404,0.19528292,0.20567273,156.33441,156.32053,159.26115,159.38525,0,0,0,0,0,0,0,0,0,0,0,0,0.0128785465,-0.013698923,0.0017377989,0.0017602388,0.013300836,0.01403523,0.19529065,0.20568027,0.002879262,-0.010570928,0.014591694,0.0017709434,87,3,11,1,6,1852.402,223.6427,1789.1627,46.968956,240541.75,294.91135,183.68352,197.17117,205.84175,205.84175,0,1,11025.75,78.912254,78.912254,68.168175,151.0817,1,1,255,0,0,0,4,0,187,0
True,41327250,9999.995,747.6559,7834.7285,0.5656835,-0.023089528,3.004422,0.07034302,0.40897167,47.26606,-0.012431752,0.0011964443,-0.06539081,-1.1157414,0.037324168,-0.068013236,0.6653119,0.43984762,0.53131413,0.38575763,-0.0032277703,-0.0025036477,0.18671268,0.19330238,157.37766,157.3789,160.18683,160.27048,0,0,0,0,0,0,0,0,0,0,0,0,0.0039805276,-0.023706824,-0.007609083,-0.009276918,0.005124754,0.02383866,0.18686765,0.19352485,0.00081545115,-0.009548426,0.005040616,-0.0037667602,87,3,11,1,6,1848.1704,223.5063,1791.2417,47.26788,240634.56,293.308,183.11935,196.45062,204.73898,204.73898,0,1,11034.446,78.912254,78.912254,68.26827,151.18181,1,1,255,0,0,0,4,0,181,0
True,41327359,9999.995,747.6559,7869.102,1.7559905,1.633904,3.0118194,0.159729,0.42991638,47.55846,-0.06609951,0.07086262,0.019308342,-1.1137701,0.03415275,-0.07074111,0.7594068,0.70435965,0.59570664,0.506754,-0.003449258,-0.0015498247,0.1508754,0.1748015,158.54265,158.2548,160.92715,160.93613,0,0,0,0,0,0,0,0,0,0,0,0,0.21764398,0.20071922,-0.01852771,-0.019560963,0.2176713,0.20072521,0.15200876,0.17589256,0.0051406994,0.0026103556,0.008936897,0.003554523,87,3,11,1,6,1843.9149,223.37581,1793.3402,47.56067,240716.92,292.13394,182.59592,195.78036,203.69266,203.69266,0,1,11042.887,78.912254,78.912254,68.36837,151.28192,1,1,255,0,0,0,4,81,176,0
