IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,347500125,8999.995,932.19037,7591.424,-0.50385,1.9231448,8.639661,-0.0073022842,-0.14547634,53.0577,0.015944539,-0.0051421816,-0.037977356,2.9227107,-0.07794684,0.058208566,0.73436445,0.61988276,0.73251987,0.6717991,0.09548015,0.10855301,0.33925933,0.29845014,163.56773,163.7467,158.55757,158.08986,0,0,0,0,0,0,0,0,0,0,0,0,-0.05120229,0.06412211,0.03676801,-0.030675916,0.10834267,0.12607697,0.34124592,0.30002248,0.01786056,0.0058366694,0.028294126,0.023175986,41,5,212,2,8,-3035.6113,221.7472,2653.9958,53.0579,1011092.56,1272.8698,238.90245,237.07748,247.69907,247.69907,11.759978,0.89844054,0,0,0,0,5356.402,0,0,255,0,0,0,4,0,75,0
True,347500218,8999.995,932.19037,7677.137,-0.29692483,1.396106,8.902601,-0.002986908,-0.25227213,53.96105,-0.064924985,-0.005007888,-0.048619017,2.9220233,-0.081777915,0.05380721,0.80966485,0.69902986,0.7710399,0.7339118,0.0843803,0.0961357,0.23545712,0.22328295,166.31316,166.4771,159.99866,159.87903,0,0,0,0,0,0,0,0,0,0,0,0,-0.050678235,0.06339723,0.03364113,-0.028551241,0.098429255,0.115157634,0.23784824,0.22510096,0.02576928,0.014149401,0.031540975,0.028411457,41,5,212,2,8,-3034.4502,222.15158,2648.7815,53.96164,1009299.9,1255.7803,238.505,236.73207,246.99637,246.99637,11.759978,0.89815694,0,0,0,0,5356.5015,0,0,255,0,0,0,4,0,79,0
True,347500359,8999.995,932.19037,7858.664,-0.0698235,0.27431208,8.394121,0.024551392,-0.20253897,55.079662,-0.006964804,-0.005257821,-0.069515355,2.921109,-0.082790636,0.043987207,0.8025435,0.66681767,0.7677795,0.6320393,0.111212194,0.095626794,0.27523503,0.28173956,170.00723,169.84743,163.74582,163.8513,0,0,0,0,0,0,0,0,0,0,0,0,-0.056898654,0.05945777,0.031846445,-0.03394417,0.12492241,0.11260422,0.27707133,0.283777,0.025021335,0.010766193,0.03126616,0.019824635,41,5,212,2,8,-3032.869,222.72685,2641.6995,55.080032,1005993.9,1222.9017,237.96893,236.25717,246.10681,246.10681,11.759978,0.89777946,0,0,0,0,5356.6343,0,0,255,0,0,0,4,0,76,0
True,347500484,8999.995,932.19037,7511.191,-1.7938596,0.8481339,3.2600412,-0.083251,-0.21910572,55.732998,-0.0076222625,-0.06029509,-0.09895487,2.919626,-0.08483075,0.034953937,0.7991556,0.5867807,0.73878014,0.6550055,0.0029357001,0.00029938156,0.0038469008,0.00055181904,170.2684,170.58618,161.22083,161.48723,0,0,0,0,0,0,0,0,0,0,0,0,-0.22548072,-0.11537808,0.04051765,-0.024559893,0.22549982,0.11537847,0.040699862,0.024566092,0.024665505,0.002360005,0.028821802,0.021760453,41,5,212,2,8,-3031.2512,223.3171,2634.485,55.733486,-261824.03,-331.9322,237.45204,235.78088,245.22849,245.22849,-0.44204426,0.89749736,0,0,0,0,5356.767,0,0,255,0,0,0,5,-10,57,0
True,347500593,8999.995,932.19037,6016.2227,-4.417305,1.6845509,5.7107496,0.1909008,-0.11401415,56.187828,-0.03524568,-0.16684255,-0.11557298,2.9050477,-0.086081184,0.024833623,0.8241175,0.59552807,0.75652325,0.6350951,0.07402785,0.091618426,0.2156236,0.19016449,172.53503,173.66414,165.6353,166.2493,0,0,0,0,0,0,0,0,0,0,0,0,-0.036611307,0.08233061,-0.028446663,-0.09385809,0.082586385,0.12317575,0.21749195,0.21206574,0.027287219,0.0032787286,0.030317366,0.02008221,41,5,212,2,8,-3029.9863,223.78046,2629.0588,56.188263,763476.2,1212.4784,237.16757,235.46542,244.60097,244.60097,4.8721247,0.8973974,0,0,0,0,5356.8667,0,0,255,0,0,0,5,0,35,0
True,347500687,8999.995,932.19037,6208.122,-3.4681602,-3.7062514,5.356058,0.49104023,-0.2813325,56.73229,0.05677758,-0.0865909,-0.12204017,2.8934355,-0.08126977,0.014212477,0.60192144,0.33126205,0.6439902,0.44036323,0.1747674,0.23892465,0.61756563,0.39697012,175.68788,176.95673,172.74736,170.61418,0,0,0,0,0,0,0,0,0,0,0,0,-0.12729567,-0.0024410284,-0.06915555,-0.13943636,0.21621247,0.23893712,0.6214256,0.42074668,0.0039502196,-0.024476849,0.020831972,0.0036682822,41,5,212,2,8,-3028.6663,224.23943,2623.581,56.73511,874384.4,1346.277,236.76132,235.08487,244.0117,244.0117,10.274055,0.89716816,0,0,0,0,5356.9663,0,0,255,0,0,0,5,0,10,0
True,347500828,8999.995,932.19037,6225.107,-3.659758,-3.874639,7.127061,0.36120796,-0.5467336,57.711277,0.03464651,-0.009901563,-0.1225643,2.88708,-0.07654217,-0.0039809416,0.5843153,0.32947206,0.645494,0.40262884,0.12483354,0.10510537,0.3394837,0.27978858,178.22142,178.05672,172.28079,171.50304,0,0,0,0,0,0,0,0,0,0,0,0,-0.12032803,-0.00045534907,-0.025392316,-0.09150584,0.17338468,0.10510636,0.34043202,0.29437217,0.00210106,-0.024664849,0.020958727,0.00048765726,41,5,212,2,8,-3026.8247,224.78256,2616.1858,57.715,898128.44,1378.0938,236.255,234.59517,243.32068,243.32068,11.567739,0.8968366,0,0,0,0,5357.099,0,0,255,0,0,0,5,0,233,0
True,347500921,8999.995,932.19037,6262.2334,-2.107803,-1.4253836,7.172325,0.14134979,-0.5497451,58.431576,0.02327575,0.009740121,-0.1288217,2.887291,-0.07481376,-0.016416771,0.72725415,0.46312323,0.7511189,0.53900903,0.09512597,0.09346647,0.2212126,0.20721819,180.12126,180.05037,172.8542,172.6372,0,0,0,0,0,0,0,0,0,0,0,0,-0.08087647,0.038167488,0.017743789,-0.045740917,0.124859735,0.10095909,0.22192308,0.21220651,0.017113775,-0.0106276125,0.029861834,0.0119831255,41,5,212,2,8,-3025.386,225.16489,2610.565,58.434334,905357.94,1380.9471,235.87915,234.22229,242.8044,242.8044,11.71852,0.8965837,0,0,0,0,5357.1987,0,0,255,0,0,0,5,0,204,0
True,347501015,8999.995,932.19037,6348.9346,-0.4961809,-0.7488639,6.965753,0.05957222,-0.35107374,59.116604,0.032578476,0.010269698,-0.089225814,2.8883014,-0.07061964,-0.027962072,0.7058276,0.47626925,0.7280941,0.6217745,0.08273273,0.090982735,0.25985408,0.2394742,182.0618,182.12733,175.39421,175.06834,0,0,0,0,0,0,0,0,0,0,0,0,-0.06511028,0.04976381,0.030926792,-0.034999616,0.10528083,0.10370292,0.261688,0.24201833,0.014863366,-0.009246901,0.027921075,0.018959414,41,5,212,2,8,-3023.92,225.54837,2604.8787,59.117672,916682.44,1379.1798,235.49106,233.85355,242.30893,242.30893,11.75105,0.8963283,0,0,0,0,5357.2983,0,0,255,0,0,0,5,0,178,0
True,347501125,8999.995,932.19037,6382.6987,0.20682895,3.7100544,7.0099506,0.051872253,-0.19613361,59.819393,0.006429719,0.0065577743,-0.066962555,2.8891091,-0.074836366,-0.03773911,0.79863375,0.78988075,0.8238473,0.7770408,0.09029237,0.06509496,0.13981919,0.15108582,184.29158,183.9643,175.90747,176.0061,0,0,0,0,0,0,0,0,0,0,0,0,-0.06521836,0.049855575,0.0257896,-0.03268934,0.11138288,0.08199349,0.14217773,0.15458176,0.024610698,0.02369138,0.035992105,0.03204679,41,5,212,2,8,-3022.4375,225.94855,2599.126,59.81974,920816,1378.2233,235.12985,233.51543,241.8587,241.8587,11.758067,0.8960703,0,0,0,0,5357.398,0,0,255,0,0,0,5,0,163,0
